UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:34:06.670354,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:33:06.304332,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:32:06.311181,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:31:06.420305,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:30:06.514247,516651,1
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:29:06.364916,516650,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:28:06.092904,516650,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:27:06.13209,516650,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:26:05.876074,516650,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:25:07.321732,516650,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:24:05.951806,516650,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:23:06.080342,516650,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:22:05.929437,516650,-1
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:21:06.262547,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:20:07.232458,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:19:05.80648,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:18:05.938148,516651,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:17:05.797243,516651,1
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:16:06.672864,516650,1
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:15:06.428766,516649,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:14:06.015324,516649,1
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:13:05.960244,516648,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:12:06.619005,516648,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:11:06.784262,516648,2
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:10:06.261304,516646,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:09:07.497105,516646,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:08:06.90596,516646,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:07:06.109441,516646,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:06:06.570606,516646,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:05:06.558624,516646,1
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:04:06.02391,516645,1
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:03:06.019835,516644,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:02:06.413585,516644,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:01:06.435839,516644,0
UCl7mAGnY4jh4Ps8rhhh8XZg,serpentza,2019-02-25 11:00:05.955641,516644,0
