UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:30:44.446922,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:29:44.687578,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:28:44.190939,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:27:44.241777,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:26:43.84537,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:25:43.930501,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:24:44.324484,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:23:43.977151,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:22:44.068955,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:21:43.886686,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:20:44.258425,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:19:44.031688,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:18:44.174664,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:17:44.140007,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:16:44.168685,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:15:44.176131,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:14:44.103992,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:13:43.958522,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:12:44.072468,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:11:44.140133,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:10:43.907556,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:09:44.112851,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:08:43.852604,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:07:44.158887,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:06:43.808974,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:05:44.255259,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:04:43.941906,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:03:43.840496,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:02:44.060284,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:01:43.828218,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 18:00:44.376119,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:59:44.205299,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:58:44.251811,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:57:43.98183,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:56:44.104716,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:55:44.046258,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:54:43.924524,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:53:44.221058,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:52:44.243352,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:51:43.984823,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:50:44.28428,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:49:43.908048,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:48:43.932763,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:47:44.062972,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:46:44.314889,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:45:44.166565,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:44:43.872329,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:43:44.187627,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:42:44.36912,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:41:44.349333,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:40:43.81447,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:39:44.1565,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:38:43.880883,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:37:43.846989,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:36:43.862784,137,0
UClB5stk10WmwMOzdO_ADBNw,Edward-Fang,2019-02-25 17:35:43.926801,137,0
